run_id,label,model,cv_rmse,train_rmse,test_rmse,mae,r2,baseline_rmse,best_by_cv,best_iter
20260508_174519,zone_Hot-Humid,XGBoost,14.118473980238651,11.523486464230105,17.161667807289106,5.095410791349832,0.6984261804970195,32.907576721525906,False,2000
20260508_174519,zone_Hot-Humid,CatBoost,13.775727546742797,11.941244384547954,16.910473600811393,5.033405670627383,0.7071898038135804,32.907576721525906,True,1996
20260508_174519,zone_Hot-Humid,LightGBM,14.16441431939845,10.874168623266495,17.052763863912435,5.113773612447059,0.7022414708124005,32.907576721525906,False,1169
