run_id,label,model,cv_rmse,train_rmse,test_rmse,mae,r2,baseline_rmse,best_by_cv,best_iter
20260508_174519,zone_Hot-Dry,XGBoost,23.532380326055243,16.40174798933942,24.5559915768224,12.383426537213863,0.9006358384705566,81.60677618466751,True,2000
20260508_174519,zone_Hot-Dry,CatBoost,23.583482196847193,20.363128083968913,23.925311910814116,12.558233249001312,0.9056742998917126,81.60677618466751,False,1807
20260508_174519,zone_Hot-Dry,LightGBM,24.405201407666052,19.56790417586479,25.027837475710434,12.811565420760166,0.8967805660903693,81.60677618466751,False,1063
