run_id,label,model,cv_rmse,train_rmse,test_rmse,mae,r2,baseline_rmse,best_by_cv,best_iter
20260508_174519,zone_Mixed-Dry,XGBoost,55.18992465952988,39.03095242613235,40.82193250157525,22.280072384645266,0.8119654476587298,101.92533158236233,False,2000
20260508_174519,zone_Mixed-Dry,CatBoost,52.26962976054136,35.66605713113271,41.07405731979745,22.460881684209422,0.8096355932967089,101.92533158236233,True,1582
20260508_174519,zone_Mixed-Dry,LightGBM,56.22185581771805,38.43065657511315,41.56227452969814,22.595397578309434,0.8050832536665679,101.92533158236233,False,1248
