run_id,label,model,cv_rmse,train_rmse,test_rmse,mae,r2,baseline_rmse,best_by_cv,best_iter
20260508_174519,zone_Cold_and_Very_Cold,XGBoost,53.106411443220566,44.431908978169005,50.56644055477185,24.63452458002724,0.8496896009036663,134.24970504508244,False,2000
20260508_174519,zone_Cold_and_Very_Cold,CatBoost,52.2332630129122,45.71803880203172,50.653070906512255,24.243431855216386,0.8491741366250154,134.24970504508244,True,1997
20260508_174519,zone_Cold_and_Very_Cold,LightGBM,53.56053237634554,44.583124264799174,50.6412138735181,24.649483482819917,0.8492447399623999,134.24970504508244,False,1945
