run_id,label,model,cv_rmse,train_rmse,test_rmse,mae,r2,baseline_rmse,best_by_cv,best_iter
20260516_115959,zone_Mixed-Dry,XGBoost,37.15220149887955,31.062198732707706,37.68164680098372,26.711757942960997,0.5736337594994954,59.369820146448816,True,2000
20260516_115959,zone_Mixed-Dry,CatBoost,37.23305102448732,33.75802629100657,38.424074321779415,26.95159697753463,0.556667174831055,59.369820146448816,False,1201
20260516_115959,zone_Mixed-Dry,LightGBM,37.383328889728865,32.85797478426978,37.761718223052924,26.790743610116944,0.5718198247782097,59.369820146448816,False,1113
